human.gene.stable.ID	human.gene.name	pig.gene.stable.ID	pig.gene.name
ENSG00000102109	PCSK1N	ENSSSCG00000021328	PCSK1N
ENSG00000125851	PCSK2	ENSSSCG00000007083	PCSK2
ENSG00000115257	PCSK4	ENSSSCG00000024379	PCSK4
ENSG00000099139	PCSK5	ENSSSCG00000023520	PCSK5
ENSG00000140479	PCSK6	ENSSSCG00000005785	PCSK6
ENSG00000160613	PCSK7	ENSSSCG00000015072	PCSK7
ENSG00000169174	PCSK9	ENSSSCG00000025020	PCSK9
ENSG00000141179	PCTP	ENSSSCG00000017608	ENSSSCG00000017608
ENSG00000116005	PCYOX1	ENSSSCG00000029790	PCYOX1
ENSG00000145882	PCYOX1L	ENSSSCG00000014433	PCYOX1L
ENSG00000161217	PCYT1A	ENSSSCG00000011845	PCYT1A
ENSG00000102230	PCYT1B	ENSSSCG00000012182	PCYT1B
ENSG00000185813	PCYT2	ENSSSCG00000039650	PCYT2
ENSG00000106244	PDAP1	ENSSSCG00000033450	PDAP1
ENSG00000116703	PDC	ENSSSCG00000015578	PDC
ENSG00000188389	PDCD1	ENSSSCG00000037319	PDCD1
ENSG00000114209	PDCD10	ENSSSCG00000011739	PDCD10
ENSG00000148843	PDCD11	ENSSSCG00000010599	PDCD11
ENSG00000197646	PDCD1LG2	ENSSSCG00000032561	PDCD1LG2
ENSG00000071994	PDCD2	ENSSSCG00000036197	ENSSSCG00000036197
ENSG00000126249	PDCD2L	ENSSSCG00000002875	PDCD2L
ENSG00000150593	PDCD4	ENSSSCG00000010627	PDCD4
ENSG00000105185	PDCD5	ENSSSCG00000002860	PDCD5
ENSG00000249915	PDCD6	ENSSSCG00000032090	PDCD6
ENSG00000170248	PDCD6IP	ENSSSCG00000011237	PDCD6IP
ENSG00000090470	PDCD7	ENSSSCG00000004926	PDCD7
ENSG00000136940	PDCL	ENSSSCG00000038554	PDCL
ENSG00000163440	PDCL2	ENSSSCG00000008908	PDCL2
ENSG00000115539	PDCL3	ENSSSCG00000033885	PDCL3
ENSG00000112541	PDE10A	ENSSSCG00000004027	PDE10A
ENSG00000128655	PDE11A	ENSSSCG00000038903	PDE11A
ENSG00000174840	PDE12	ENSSSCG00000011465	PDE12
ENSG00000115252	PDE1A	ENSSSCG00000023924	PDE1A
ENSG00000123360	PDE1B	ENSSSCG00000000297	PDE1B
ENSG00000154678	PDE1C	ENSSSCG00000016668	PDE1C
ENSG00000186642	PDE2A	ENSSSCG00000029388	PDE2A
ENSG00000172572	PDE3A	ENSSSCG00000028662	PDE3A
ENSG00000152270	PDE3B	ENSSSCG00000013388	PDE3B
ENSG00000065989	PDE4A	ENSSSCG00000013642	PDE4A
ENSG00000184588	PDE4B	ENSSSCG00000003805	PDE4B
ENSG00000105650	PDE4C	ENSSSCG00000036363	PDE4C
ENSG00000113448	PDE4D	ENSSSCG00000016929	PDE4D
ENSG00000178104	PDE4DIP	ENSSSCG00000024481	PDE4DIP
ENSG00000138735	PDE5A	ENSSSCG00000009106	PDE5A
ENSG00000132915	PDE6A	ENSSSCG00000014438	PDE6A
ENSG00000133256	PDE6B	ENSSSCG00000036645	PDE6B
ENSG00000095464	PDE6C	ENSSSCG00000010480	PDE6C
ENSG00000156973	PDE6D	ENSSSCG00000016279	PDE6D
ENSG00000185527	PDE6G	ENSSSCG00000053315	PDE6G
ENSG00000139053	PDE6H	ENSSSCG00000059955	PDE6H
ENSG00000205268	PDE7A	ENSSSCG00000006218	PDE7A
ENSG00000171408	PDE7B	ENSSSCG00000004165	PDE7B
ENSG00000073417	PDE8A	ENSSSCG00000001810	PDE8A
ENSG00000113231	PDE8B	ENSSSCG00000014097	PDE8B
ENSG00000160191	PDE9A	ENSSSCG00000030016	PDE9A
ENSG00000258429	PDF	ENSSSCG00000062424	PDF
ENSG00000197461	PDGFA	ENSSSCG00000007541	PDGFA
ENSG00000100311	PDGFB	ENSSSCG00000033327	PDGFB
ENSG00000145431	PDGFC	ENSSSCG00000024960	PDGFC
ENSG00000170962	PDGFD	ENSSSCG00000014994	PDGFD
ENSG00000134853	PDGFRA	ENSSSCG00000008841	PDGFRA
ENSG00000113721	PDGFRB	ENSSSCG00000022741	PDGFRB
ENSG00000104213	PDGFRL	ENSSSCG00000006988	PDGFRL
ENSG00000131828	PDHA1	ENSSSCG00000023643	PDHA1
ENSG00000168291	PDHB	ENSSSCG00000025881	PDHB
ENSG00000110435	PDHX	ENSSSCG00000013298	PDHX
ENSG00000185615	PDIA2	ENSSSCG00000007983	PDIA2
ENSG00000167004	PDIA3	ENSSSCG00000004700	PDIA3
ENSG00000155660	PDIA4	ENSSSCG00000015453	PDIA4
ENSG00000065485	PDIA5	ENSSSCG00000011870	PDIA5
ENSG00000143870	PDIA6	ENSSSCG00000008633	PDIA6
ENSG00000175087	PDIK1L	ENSSSCG00000030660	PDIK1L
ENSG00000169340	PDILT	ENSSSCG00000007860	PDILT
ENSG00000152256	PDK1	ENSSSCG00000015958	PDK1
ENSG00000005882	PDK2	ENSSSCG00000027198	PDK2
ENSG00000067992	PDK3	ENSSSCG00000012181	PDK3
ENSG00000004799	PDK4	ENSSSCG00000015334	PDK4
ENSG00000107438	PDLIM1	ENSSSCG00000010493	PDLIM1
ENSG00000120913	PDLIM2	ENSSSCG00000009625	PDLIM2
ENSG00000154553	PDLIM3	ENSSSCG00000015796	PDLIM3
ENSG00000131435	PDLIM4	ENSSSCG00000014274	PDLIM4
ENSG00000163110	PDLIM5	ENSSSCG00000009192	PDLIM5
ENSG00000196923	PDLIM7	ENSSSCG00000040507	PDLIM7
ENSG00000164951	PDP1	ENSSSCG00000006107	PDP1
ENSG00000172840	PDP2	ENSSSCG00000036067	PDP2
ENSG00000140992	PDPK1	ENSSSCG00000037719	PDPK1
ENSG00000162493	PDPN	ENSSSCG00000003451	PDPN
ENSG00000090857	PDPR	ENSSSCG00000002724	PDPR
ENSG00000088356	PDRG1	ENSSSCG00000007237	PDRG1
ENSG00000121892	PDS5A	ENSSSCG00000023112	PDS5A
ENSG00000083642	PDS5B	ENSSSCG00000009345	PDS5B
ENSG00000148459	PDSS1	ENSSSCG00000011061	PDSS1
ENSG00000164494	PDSS2	ENSSSCG00000036168	PDSS2
ENSG00000139515	PDX1	ENSSSCG00000055811	PDX1
ENSG00000179889	PDXDC1	ENSSSCG00000039119	PDXDC1
ENSG00000160209	PDXK	ENSSSCG00000034758	PDXK
ENSG00000241360	PDXP	ENSSSCG00000034632	PDXP
ENSG00000101327	PDYN	ENSSSCG00000037684	PDYN
ENSG00000120509	PDZD11	ENSSSCG00000012378	PDZD11
ENSG00000133401	PDZD2	ENSSSCG00000042498	ENSSSCG00000042498
ENSG00000172367	PDZD3	ENSSSCG00000027710	PDZD3
ENSG00000067840	PDZD4	ENSSSCG00000012785	PDZD4
ENSG00000186862	PDZD7	ENSSSCG00000010559	ENSSSCG00000010559
ENSG00000165650	PDZD8	ENSSSCG00000010669	ENSSSCG00000010669
ENSG00000155714	PDZD9	ENSSSCG00000026686	PDZD9
ENSG00000174827	PDZK1	ENSSSCG00000006693	PDZK1
ENSG00000162366	PDZK1IP1	ENSSSCG00000020872	ENSSSCG00000020872
ENSG00000121440	PDZRN3	ENSSSCG00000011521	PDZRN3
ENSG00000165966	PDZRN4	ENSSSCG00000000791	PDZRN4
ENSG00000162734	PEA15	ENSSSCG00000032164	PEA15
ENSG00000173517	PEAK1	ENSSSCG00000001869	PEAK1
ENSG00000188305	PEAK3	ENSSSCG00000013461	PEAK3
ENSG00000187800	PEAR1	ENSSSCG00000006463	PEAR1
ENSG00000134020	PEBP4	ENSSSCG00000009631	PEBP4
ENSG00000261371	PECAM1	ENSSSCG00000017277	PECAM1
ENSG00000115425	PECR	ENSSSCG00000022758	PECR
ENSG00000240849	PEDS1	ENSSSCG00000027287	PEDS1
ENSG00000162517	PEF1	ENSSSCG00000034810	PEF1
ENSG00000242265	PEG10	ENSSSCG00000036049	PEG10
ENSG00000198300	PEG3	ENSSSCG00000003326	PEG3
ENSG00000197329	PELI1	ENSSSCG00000028947	PELI1
ENSG00000139946	PELI2	ENSSSCG00000033800	PELI2
ENSG00000174516	PELI3	ENSSSCG00000012944	PELI3
ENSG00000152684	PELO	ENSSSCG00000016884	PELO
ENSG00000141456	PELP1	ENSSSCG00000017924	PELP1
ENSG00000133027	PEMT	ENSSSCG00000018055	ENSSSCG00000018055
ENSG00000181195	PENK	ENSSSCG00000006243	PENK
ENSG00000124299	PEPD	ENSSSCG00000002868	PEPD
ENSG00000179094	PER1	ENSSSCG00000017983	PER1
ENSG00000132326	PER2	ENSSSCG00000016338	PER2
ENSG00000049246	PER3	ENSSSCG00000028572	ENSSSCG00000028572
ENSG00000284395	PERCC1	ENSSSCG00000048138	PERCC1
ENSG00000187642	PERM1	ENSSSCG00000033735	ENSSSCG00000033735
ENSG00000112378	PERP	ENSSSCG00000038420	PERP
ENSG00000100029	PES1	ENSSSCG00000010010	PES1
ENSG00000229833	PET100	ENSSSCG00000034876	PET100
ENSG00000232838	PET117	ENSSSCG00000052391	PET117
ENSG00000127980	PEX1	ENSSSCG00000029967	PEX1
ENSG00000157911	PEX10	ENSSSCG00000027916	ENSSSCG00000027916
ENSG00000166821	PEX11A	ENSSSCG00000027052	PEX11A
ENSG00000131779	PEX11B	ENSSSCG00000056541	PEX11B
ENSG00000104883	PEX11G	ENSSSCG00000013569	PEX11G
ENSG00000108733	PEX12	ENSSSCG00000017713	PEX12
ENSG00000142655	PEX14	ENSSSCG00000003405	PEX14
ENSG00000121680	PEX16	ENSSSCG00000013267	PEX16
ENSG00000162735	PEX19	ENSSSCG00000023091	PEX19
ENSG00000164751	PEX2	ENSSSCG00000006168	PEX2
ENSG00000215193	PEX26	ENSSSCG00000027190	PEX26
ENSG00000034693	PEX3	ENSSSCG00000004134	PEX3
ENSG00000139197	PEX5	ENSSSCG00000025252	PEX5
ENSG00000114757	PEX5L	ENSSSCG00000011766	PEX5L
ENSG00000124587	PEX6	ENSSSCG00000001653	PEX6
ENSG00000112357	PEX7	ENSSSCG00000004160	PEX7
ENSG00000178921	PFAS	ENSSSCG00000049011	ENSSSCG00000049011
ENSG00000113068	PFDN1	ENSSSCG00000038493	PFDN1
ENSG00000143256	PFDN2	ENSSSCG00000055102	PFDN2
ENSG00000101132	PFDN4	ENSSSCG00000060249	ENSSSCG00000060249
ENSG00000123349	PFDN5	ENSSSCG00000000267	PFDN5
ENSG00000204220	PFDN6	ENSSSCG00000001505	PFDN6
ENSG00000158571	PFKFB1	ENSSSCG00000024814	PFKFB1
ENSG00000123836	PFKFB2	ENSSSCG00000015660	PFKFB2
ENSG00000170525	PFKFB3	ENSSSCG00000011133	PFKFB3
ENSG00000114268	PFKFB4	ENSSSCG00000011353	PFKFB4
ENSG00000141959	PFKL	ENSSSCG00000028197	PFKL
ENSG00000152556	PFKM	ENSSSCG00000021129	PFKM
ENSG00000067057	PFKP	ENSSSCG00000011158	PFKP
ENSG00000108518	PFN1	ENSSSCG00000033966	ENSSSCG00000033966
ENSG00000070087	PFN2	ENSSSCG00000030260	ENSSSCG00000030260
ENSG00000196570	PFN3	ENSSSCG00000058596	PFN3
ENSG00000176732	PFN4	ENSSSCG00000008585	PFN4
ENSG00000229859	PGA3	ENSSSCG00000013092	ENSSSCG00000013092
ENSG00000229183	PGA4	ENSSSCG00000013092	ENSSSCG00000013092
ENSG00000256713	PGA5	ENSSSCG00000013092	ENSSSCG00000013092
ENSG00000164708	PGAM2	ENSSSCG00000016720	PGAM2
ENSG00000226784	PGAM4	ENSSSCG00000010517	ENSSSCG00000010517
ENSG00000247077	PGAM5	ENSSSCG00000035618	PGAM5
ENSG00000197121	PGAP1	ENSSSCG00000016073	PGAP1
ENSG00000148985	PGAP2	ENSSSCG00000035653	PGAP2
ENSG00000161395	PGAP3	ENSSSCG00000017502	PGAP3
ENSG00000165152	PGAP4	ENSSSCG00000029687	PGAP4
ENSG00000129925	PGAP6	ENSSSCG00000007985	PGAP6
ENSG00000137338	PGBD1	ENSSSCG00000001207	PGBD1
ENSG00000185220	PGBD2	ENSSSCG00000033305	PGBD2
ENSG00000177614	PGBD5	ENSSSCG00000021027	PGBD5
ENSG00000096088	PGC	ENSSSCG00000001625	PGC
ENSG00000142657	PGD	ENSSSCG00000003402	PGD
ENSG00000119630	PGF	ENSSSCG00000050616	PGF
ENSG00000142102	PGGHG	ENSSSCG00000025023	PGGHG
ENSG00000164219	PGGT1B	ENSSSCG00000014215	PGGT1B
ENSG00000102144	PGK1	ENSSSCG00000012440	PGK1
ENSG00000170950	PGK2	ENSSSCG00000001738	PGK2
ENSG00000130313	PGLS	ENSSSCG00000013878	PGLS
ENSG00000008438	PGLYRP1	ENSSSCG00000038688	PGLYRP1
ENSG00000161031	PGLYRP2	ENSSSCG00000025560	PGLYRP2
ENSG00000159527	PGLYRP3	ENSSSCG00000027322	PGLYRP3
ENSG00000163218	PGLYRP4	ENSSSCG00000006587	PGLYRP4
ENSG00000169299	PGM2	ENSSSCG00000008773	PGM2
ENSG00000165434	PGM2L1	ENSSSCG00000014838	PGM2L1
ENSG00000013375	PGM3	ENSSSCG00000004456	PGM3
ENSG00000154330	PGM5	ENSSSCG00000005243	PGM5
ENSG00000184207	PGP	ENSSSCG00000036614	PGP
ENSG00000130517	PGPEP1	ENSSSCG00000039684	PGPEP1
ENSG00000183571	PGPEP1L	ENSSSCG00000004811	ENSSSCG00000004811
ENSG00000082175	PGR	ENSSSCG00000014977	PGR
ENSG00000101856	PGRMC1	ENSSSCG00000012625	PGRMC1
ENSG00000164040	PGRMC2	ENSSSCG00000009072	PGRMC2
ENSG00000087157	PGS1	ENSSSCG00000036308	PGS1
ENSG00000112137	PHACTR1	ENSSSCG00000001052	PHACTR1
ENSG00000112419	PHACTR2	ENSSSCG00000004132	PHACTR2
ENSG00000087495	PHACTR3	ENSSSCG00000007528	PHACTR3
ENSG00000204138	PHACTR4	ENSSSCG00000028973	PHACTR4
ENSG00000125149	PHAF1	ENSSSCG00000040749	PHAF1
ENSG00000164902	PHAX	ENSSSCG00000014244	PHAX
ENSG00000167085	PHB1	ENSSSCG00000017549	PHB1
ENSG00000215021	PHB2	ENSSSCG00000024655	PHB2
ENSG00000111752	PHC1	ENSSSCG00000000661	PHC1
ENSG00000134686	PHC2	ENSSSCG00000025344	PHC2
ENSG00000173889	PHC3	ENSSSCG00000030467	PHC3
ENSG00000198324	PHETA1	ENSSSCG00000009832	PHETA1
ENSG00000177096	PHETA2	ENSSSCG00000038492	PHETA2
ENSG00000102174	PHEX	ENSSSCG00000012167	PHEX
ENSG00000112511	PHF1	ENSSSCG00000001511	PHF1
ENSG00000130024	PHF10	ENSSSCG00000030155	PHF10
ENSG00000136147	PHF11	ENSSSCG00000009396	PHF11
ENSG00000109118	PHF12	ENSSSCG00000017779	PHF12
ENSG00000116273	PHF13	ENSSSCG00000027869	PHF13
ENSG00000106443	PHF14	ENSSSCG00000026722	PHF14
ENSG00000119403	PHF19	ENSSSCG00000005510	PHF19
ENSG00000197724	PHF2	ENSSSCG00000008080	PHF2
ENSG00000025293	PHF20	ENSSSCG00000007311	PHF20
ENSG00000129292	PHF20L1	ENSSSCG00000005950	PHF20L1
ENSG00000135365	PHF21A	ENSSSCG00000023974	PHF21A
ENSG00000056487	PHF21B	ENSSSCG00000000020	PHF21B
ENSG00000040633	PHF23	ENSSSCG00000017937	PHF23
ENSG00000122733	PHF24	ENSSSCG00000005296	PHF24
ENSG00000118482	PHF3	ENSSSCG00000035259	PHF3
ENSG00000100410	PHF5A	ENSSSCG00000035082	PHF5A
ENSG00000156531	PHF6	ENSSSCG00000022942	PHF6
ENSG00000010318	PHF7	ENSSSCG00000011439	PHF7
ENSG00000172943	PHF8	ENSSSCG00000012329	PHF8
ENSG00000092621	PHGDH	ENSSSCG00000006717	PHGDH
ENSG00000146247	PHIP	ENSSSCG00000004473	PHIP
ENSG00000067177	PHKA1	ENSSSCG00000012411	PHKA1
ENSG00000044446	PHKA2	ENSSSCG00000012157	PHKA2
ENSG00000102893	PHKB	ENSSSCG00000002844	PHKB
ENSG00000164776	PHKG1	ENSSSCG00000007744	PHKG1
ENSG00000156873	PHKG2	ENSSSCG00000007788	PHKG2
ENSG00000139289	PHLDA1	ENSSSCG00000044141	PHLDA1
ENSG00000181649	PHLDA2	ENSSSCG00000021597	PHLDA2
ENSG00000174307	PHLDA3	ENSSSCG00000057685	PHLDA3
ENSG00000019144	PHLDB1	ENSSSCG00000024578	PHLDB1
ENSG00000144824	PHLDB2	ENSSSCG00000022081	PHLDB2
ENSG00000176531	PHLDB3	ENSSSCG00000003063	PHLDB3
ENSG00000081913	PHLPP1	ENSSSCG00000004896	PHLPP1
ENSG00000040199	PHLPP2	ENSSSCG00000002739	PHLPP2
ENSG00000173868	PHOSPHO1	ENSSSCG00000026701	ENSSSCG00000026701
ENSG00000144362	PHOSPHO2	ENSSSCG00000015936	PHOSPHO2
ENSG00000165462	PHOX2A	ENSSSCG00000014813	PHOX2A
ENSG00000109132	PHOX2B	ENSSSCG00000038488	PHOX2B
ENSG00000070047	PHRF1	ENSSSCG00000029723	PHRF1
ENSG00000116793	PHTF1	ENSSSCG00000006766	PHTF1
ENSG00000006576	PHTF2	ENSSSCG00000015410	PHTF2
ENSG00000107537	PHYH	ENSSSCG00000039244	PHYH
ENSG00000175287	PHYHD1	ENSSSCG00000005665	PHYHD1
ENSG00000168490	PHYHIP	ENSSSCG00000009621	PHYHIP
ENSG00000165443	PHYHIPL	ENSSSCG00000039215	PHYHIPL
ENSG00000175309	PHYKPL	ENSSSCG00000014030	PHYKPL
ENSG00000137558	PI15	ENSSSCG00000006172	PI15
ENSG00000164530	PI16	ENSSSCG00000001570	PI16
ENSG00000124102	PI3	ENSSSCG00000033675	SPAI-2
ENSG00000155252	PI4K2A	ENSSSCG00000010525	PI4K2A
ENSG00000038210	PI4K2B	ENSSSCG00000027340	PI4K2B
ENSG00000241973	PI4KA	ENSSSCG00000010092	PI4KA
ENSG00000143393	PI4KB	ENSSSCG00000006626	PI4KB
ENSG00000139200	PIANP	ENSSSCG00000000692	PIANP
ENSG00000033800	PIAS1	ENSSSCG00000004958	PIAS1
ENSG00000078043	PIAS2	ENSSSCG00000034730	PIAS2
ENSG00000131788	PIAS3	ENSSSCG00000006689	PIAS3
ENSG00000105229	PIAS4	ENSSSCG00000022066	PIAS4
ENSG00000083535	PIBF1	ENSSSCG00000024722	PIBF1
ENSG00000073921	PICALM	ENSSSCG00000014913	PICALM
ENSG00000100151	PICK1	ENSSSCG00000000114	PICK1
ENSG00000153823	PID1	ENSSSCG00000035058	PID1
ENSG00000177595	PIDD1	ENSSSCG00000012843	PIDD1
ENSG00000160345	PIERCE1	ENSSSCG00000036914	PIERCE1
ENSG00000261652	PIERCE2	ENSSSCG00000054223	PIERCE2
ENSG00000103335	PIEZO1	ENSSSCG00000035230	PIEZO1
ENSG00000154864	PIEZO2	ENSSSCG00000034765	PIEZO2
ENSG00000140451	PIF1	ENSSSCG00000004548	PIF1
ENSG00000173947	PIFO	ENSSSCG00000039977	ENSSSCG00000039977
ENSG00000165195	PIGA	ENSSSCG00000012134	PIGA
ENSG00000069943	PIGB	ENSSSCG00000032619	PIGB
ENSG00000225973	PIGBOS1	ENSSSCG00000059295	PIGBOS1
ENSG00000135845	PIGC	ENSSSCG00000015486	PIGC
ENSG00000151665	PIGF	ENSSSCG00000008440	PIGF
ENSG00000174227	PIGG	ENSSSCG00000039991	PIGG
ENSG00000100564	PIGH	ENSSSCG00000039351	PIGH
ENSG00000142892	PIGK	ENSSSCG00000038329	PIGK
ENSG00000108474	PIGL	ENSSSCG00000035103	PIGL
ENSG00000197563	PIGN	ENSSSCG00000004901	PIGN
ENSG00000165282	PIGO	ENSSSCG00000005303	PIGO
ENSG00000185808	PIGP	ENSSSCG00000012061	PIGP
ENSG00000007541	PIGQ	ENSSSCG00000007992	PIGQ
ENSG00000162896	PIGR	ENSSSCG00000015657	PIGR
ENSG00000087111	PIGS	ENSSSCG00000026706	PIGS
ENSG00000124155	PIGT	ENSSSCG00000021861	PIGT
ENSG00000101464	PIGU	ENSSSCG00000007282	PIGU
ENSG00000060642	PIGV	ENSSSCG00000040007	PIGV
ENSG00000277161	PIGW	ENSSSCG00000035006	PIGW
ENSG00000163964	PIGX	ENSSSCG00000026934	PIGX
ENSG00000255072	PIGY	ENSSSCG00000054598	ENSSSCG00000054598
ENSG00000104872	PIH1D1	ENSSSCG00000003169	PIH1D1
ENSG00000150773	PIH1D2	ENSSSCG00000015031	PIH1D2
ENSG00000155629	PIK3AP1	ENSSSCG00000010509	PIK3AP1
ENSG00000011405	PIK3C2A	ENSSSCG00000025406	PIK3C2A
ENSG00000133056	PIK3C2B	ENSSSCG00000015283	PIK3C2B
ENSG00000139144	PIK3C2G	ENSSSCG00000000591	PIK3C2G
ENSG00000078142	PIK3C3	ENSSSCG00000003749	PIK3C3
ENSG00000121879	PIK3CA	ENSSSCG00000030413	PIK3CA
ENSG00000051382	PIK3CB	ENSSSCG00000021203	PIK3CB
ENSG00000171608	PIK3CD	ENSSSCG00000003395	PIK3CD
ENSG00000105851	PIK3CG	ENSSSCG00000027272	PIK3CG
ENSG00000100100	PIK3IP1	ENSSSCG00000010026	PIK3IP1
ENSG00000145675	PIK3R1	ENSSSCG00000016958	PIK3R1
ENSG00000105647	PIK3R2	ENSSSCG00000013900	PIK3R2
ENSG00000117461	PIK3R3	ENSSSCG00000003909	PIK3R3
ENSG00000196455	PIK3R4	ENSSSCG00000029094	PIK3R4
ENSG00000141506	PIK3R5	ENSSSCG00000017991	PIK3R5
ENSG00000276231	PIK3R6	ENSSSCG00000017990	PIK3R6
ENSG00000115020	PIKFYVE	ENSSSCG00000016147	PIKFYVE
ENSG00000137193	PIM1	ENSSSCG00000001573	PIM1
ENSG00000102096	PIM2	ENSSSCG00000028964	PIM2
ENSG00000198355	PIM3	ENSSSCG00000032936	PIM3
ENSG00000129195	PIMREG	ENSSSCG00000017893	PIMREG
ENSG00000127445	PIN1	ENSSSCG00000039619	PIN1
ENSG00000102309	PIN4	ENSSSCG00000023312	PIN4
ENSG00000158828	PINK1	ENSSSCG00000003506	PINK1
ENSG00000254093	PINX1	ENSSSCG00000031622	ENSSSCG00000031622
ENSG00000159763	PIP	ENSSSCG00000035033	ENSSSCG00000035033
ENSG00000150867	PIP4K2A	ENSSSCG00000011079	PIP4K2A
ENSG00000276293	PIP4K2B	ENSSSCG00000033291	PIP4K2B
ENSG00000166908	PIP4K2C	ENSSSCG00000000436	PIP4K2C
ENSG00000165782	PIP4P1	ENSSSCG00000038172	PIP4P1
ENSG00000155099	PIP4P2	ENSSSCG00000006121	PIP4P2
ENSG00000143398	PIP5K1A	ENSSSCG00000030547	PIP5K1A
ENSG00000107242	PIP5K1B	ENSSSCG00000027161	PIP5K1B
ENSG00000186111	PIP5K1C	ENSSSCG00000013490	PIP5K1C
ENSG00000167103	PIP5KL1	ENSSSCG00000005629	PIP5KL1
ENSG00000179761	PIPOX	ENSSSCG00000017781	ENSSSCG00000017781
ENSG00000087842	PIR	ENSSSCG00000012136	PIR
ENSG00000233670	PIRT	ENSSSCG00000037179	PIRT
ENSG00000241878	PISD	ENSSSCG00000010032	PISD
ENSG00000057757	PITHD1	ENSSSCG00000023495	PITHD1
ENSG00000174238	PITPNA	ENSSSCG00000025248	PITPNA
ENSG00000180957	PITPNB	ENSSSCG00000009967	PITPNB
ENSG00000154217	PITPNC1	ENSSSCG00000017274	PITPNC1
ENSG00000110697	PITPNM1	ENSSSCG00000012903	PITPNM1
ENSG00000090975	PITPNM2	ENSSSCG00000009781	PITPNM2
ENSG00000091622	PITPNM3	ENSSSCG00000017890	PITPNM3
ENSG00000107959	PITRM1	ENSSSCG00000011157	PITRM1
ENSG00000069011	PITX1	ENSSSCG00000061433	PITX1
ENSG00000164093	PITX2	ENSSSCG00000034708	PITX2
ENSG00000107859	PITX3	ENSSSCG00000010578	PITX3
ENSG00000125207	PIWIL1	ENSSSCG00000009749	PIWIL1
ENSG00000197181	PIWIL2	ENSSSCG00000030228	PIWIL2
ENSG00000184571	PIWIL3	ENSSSCG00000009950	PIWIL3
ENSG00000134627	PIWIL4	ENSSSCG00000014959	PIWIL4
ENSG00000181191	PJA1	ENSSSCG00000024463	PJA1
ENSG00000198961	PJA2	ENSSSCG00000022845	PJA2
ENSG00000204311	PJVK	ENSSSCG00000015998	PJVK
ENSG00000008710	PKD1	ENSSSCG00000008041	PKD1
ENSG00000166473	PKD1L2	ENSSSCG00000039200	PKD1L2
ENSG00000118762	PKD2	ENSSSCG00000009217	PKD2
ENSG00000107593	PKD2L1	ENSSSCG00000010552	PKD2L1
ENSG00000078795	PKD2L2	ENSSSCG00000026421	PKD2L2
ENSG00000162878	PKDCC	ENSSSCG00000008468	PKDCC
ENSG00000170927	PKHD1	ENSSSCG00000001746	PKHD1
ENSG00000205038	PKHD1L1	ENSSSCG00000006025	PKHD1L1
ENSG00000171033	PKIA	ENSSSCG00000006163	PKIA
ENSG00000135549	PKIB	ENSSSCG00000004236	PKIB
ENSG00000168734	PKIG	ENSSSCG00000022998	PKIG
ENSG00000143627	PKLR	ENSSSCG00000026149	PKLR
ENSG00000067225	PKM	ENSSSCG00000001930	PKM
ENSG00000127564	PKMYT1	ENSSSCG00000029264	PKMYT1
ENSG00000123143	PKN1	ENSSSCG00000013779	PKN1
ENSG00000065243	PKN2	ENSSSCG00000006927	PKN2
ENSG00000160447	PKN3	ENSSSCG00000005657	PKN3
ENSG00000160199	PKNOX1	ENSSSCG00000037663	PKNOX1
ENSG00000165495	PKNOX2	ENSSSCG00000015211	PKNOX2
ENSG00000081277	PKP1	ENSSSCG00000030694	PKP1
ENSG00000057294	PKP2	ENSSSCG00000000528	PKP2
ENSG00000184363	PKP3	ENSSSCG00000027302	PKP3
ENSG00000144283	PKP4	ENSSSCG00000015878	PKP4
ENSG00000144837	PLA1A	ENSSSCG00000011895	PLA1A
ENSG00000069764	PLA2G10	ENSSSCG00000040569	PLA2G10
ENSG00000123739	PLA2G12A	ENSSSCG00000053405	PLA2G12A
ENSG00000138308	PLA2G12B	ENSSSCG00000010291	PLA2G12B
ENSG00000103066	PLA2G15	ENSSSCG00000057510	PLA2G15
ENSG00000170890	PLA2G1B	ENSSSCG00000029501	PLA2G1B
ENSG00000188257	PLA2G2A	ENSSSCG00000003494	ENSSSCG00000003494
ENSG00000187980	PLA2G2C	ENSSSCG00000003499	ENSSSCG00000003499
ENSG00000117215	PLA2G2D	ENSSSCG00000031106	PLA2G2D
ENSG00000188784	PLA2G2E	ENSSSCG00000033887	PLA2G2E
ENSG00000158786	PLA2G2F	ENSSSCG00000036504	PLA2G2F
ENSG00000100078	PLA2G3	ENSSSCG00000010023	PLA2G3
ENSG00000116711	PLA2G4A	ENSSSCG00000023351	PLA2G4A
ENSG00000243708	PLA2G4B	ENSSSCG00000004737	PLA2G4B
ENSG00000159337	PLA2G4D	ENSSSCG00000004733	PLA2G4D
ENSG00000188089	PLA2G4E	ENSSSCG00000037292	PLA2G4E
ENSG00000168907	PLA2G4F	ENSSSCG00000004732	PLA2G4F
ENSG00000127472	PLA2G5	ENSSSCG00000034429	PLA2G5
ENSG00000184381	PLA2G6	ENSSSCG00000000110	PLA2G6
ENSG00000146070	PLA2G7	ENSSSCG00000001723	PLA2G7
ENSG00000153246	PLA2R1	ENSSSCG00000015885	PLA2R1
ENSG00000137055	PLAA	ENSSSCG00000005126	PLAA
ENSG00000127252	PLAAT1	ENSSSCG00000036094	PLAAT1
ENSG00000176485	PLAAT3	ENSSSCG00000026914	PLAAT3
ENSG00000168004	PLAAT5	ENSSSCG00000061988	PLAAT5
